
----------------------------------------------- [START 2024-09-03 07:05:46] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
  20.0  |  0.395  92.759   7.208  98.000  |   0.024  99.100  |  93.793   6.282  98.278  |  0 hr 45 min   0
  21.0  |  0.336  89.310  10.698  96.315  |   0.023  99.126  |  93.793   6.282  98.278  |  0 hr 47 min   0
  22.0  |  0.322  95.000   5.000  98.838  |   0.023  99.149  |  95.000   5.000  98.838  |  0 hr 49 min   0
  23.0  |  0.391  87.241  12.792  96.110  |   0.022  99.178  |  95.000   5.000  98.838  |  0 hr 52 min   0
  24.0  |  1.270  83.276  23.198  90.174  |   0.021  99.202  |  95.000   5.000  98.838  |  0 hr 54 min   0
  25.0  |  0.409  86.379  13.604  94.679  |   0.021  99.221  |  95.000   5.000  98.838  |  0 hr 56 min   0
  26.0  |  0.443  85.000  15.000  94.226  |   0.020  99.238  |  95.000   5.000  98.838  |  0 hr 58 min   0
  27.0  |  0.224  92.414   7.679  97.797  |   0.020  99.250  |  95.000   5.000  98.838  |  1 hr 01 min   0
  28.0  |  0.107  95.000   5.000  98.878  |   0.020  99.261  |  95.000   5.000  98.878  |  1 hr 03 min   0
  29.0  |  0.324  87.241  12.792  95.945  |   0.019  99.275  |  95.000   5.000  98.878  |  1 hr 05 min   0
  30.0  |  0.187  90.690   9.302  97.510  |   0.019  99.290  |  95.000   5.000  98.878  |  1 hr 08 min   0
  31.0  |  0.392  90.690   9.302  97.041  |   0.019  99.305  |  95.000   5.000  98.878  |  1 hr 10 min   0
  32.0  |  0.592  92.069   7.906  97.427  |   0.018  99.313  |  95.000   5.000  98.878  |  1 hr 12 min   0
  33.0  |  0.356  86.897  13.019  95.336  |   0.018  99.324  |  95.000   5.000  98.878  |  1 hr 14 min   0
  34.0  |  0.315  88.621  11.396  96.661  |   0.018  99.342  |  95.000   5.000  98.878  |  1 hr 17 min   0
  35.0  |  0.408  90.690   9.302  96.765  |   0.017  99.355  |  95.000   5.000  98.878  |  1 hr 19 min   0
  36.0  |  0.364  88.621  11.396  96.226  |   0.017  99.369  |  95.000   5.000  98.878  |  1 hr 21 min   0
  37.0  |  0.514  86.379  13.604  94.110  |   0.017  99.382  |  95.000   5.000  98.878  |  1 hr 23 min   0
  38.0  |  0.238  92.414   7.679  98.313  |   0.016  99.391  |  95.000   5.000  98.878  |  1 hr 26 min   0
  39.0  |  0.393  92.069   7.906  98.221  |   0.016  99.404  |  95.000   5.000  98.878  |  1 hr 28 min   0
  40.0  |  0.262  88.448  11.510  96.591  |   0.016  99.412  |  95.000   5.000  98.878  |  1 hr 30 min   0
